datetime,nbbike,nbdock,nbbikeoverflow,nbfreedock,nbebike,nbedock,nbebikeoverflow,nbfreeedock,station_state,kioskstate,maxbikeoverflow,creditcard,station_type,overflowactivation,station_code,overflow,duedate,densitylevel
2020-02-06T11:18:00.613Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-06T11:33:01.448Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-06T11:48:00.518Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-06T12:03:00.737Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-06T12:18:00.599Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-06T12:33:00.566Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-06T12:48:00.841Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-06T13:03:00.479Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-06T13:18:00.618Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-06T13:33:00.541Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-06T13:48:00.659Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-06T14:03:02.218Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-06T14:18:02.876Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-06T14:33:00.519Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-06T14:48:01.125Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
