datetime,nbbike,nbdock,nbbikeoverflow,nbfreedock,nbebike,nbedock,nbebikeoverflow,nbfreeedock,station_state,kioskstate,maxbikeoverflow,creditcard,station_type,overflowactivation,station_code,overflow,duedate,densitylevel
2020-02-20T16:05:01.037Z,11,null,0,null,2,24,null,11,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T16:19:02.443Z,12,null,0,null,1,24,null,11,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T16:34:00.605Z,13,null,0,null,1,24,null,10,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T16:49:01.036Z,9,null,0,null,1,24,null,14,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T17:05:00.623Z,8,null,0,null,1,24,null,15,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T17:19:00.545Z,7,null,0,null,2,24,null,15,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T17:34:00.552Z,5,null,0,null,2,24,null,17,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T17:49:00.611Z,7,null,0,null,2,24,null,15,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T18:05:00.854Z,8,null,0,null,3,24,null,13,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T18:19:00.500Z,7,null,0,null,3,24,null,14,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T18:34:02.138Z,9,null,0,null,3,24,null,12,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T18:49:00.593Z,9,null,0,null,2,24,null,13,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T19:05:01.984Z,9,null,0,null,2,24,null,13,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T19:19:00.498Z,9,null,0,null,2,24,null,13,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T19:34:00.661Z,10,null,0,null,2,24,null,12,"Operative","yes",null,"no",null,"no","21119",null,null,null
